price,miles,year,make,model,engine_size,state
13287.0,146000.0,2013.0,honda,CR-V,2.4,NL
13287.0,146000.0,2013.0,honda,CR-V,2.4,NL
14787.0,146000.0,2013.0,honda,CR-V,2.4,NL
13287.0,146000.0,2013.0,honda,CR-V,2.4,NL
13287.0,146000.0,2013.0,honda,CR-V,2.4,NL
13287.0,146000.0,2013.0,honda,CR-V,2.4,NL
13287.0,146000.0,2013.0,honda,CR-V,2.4,NL
13287.0,146000.0,2013.0,honda,CR-V,2.4,NL
13287.0,146000.0,2013.0,honda,CR-V,2.4,NL
13287.0,146000.0,2013.0,honda,CR-V,2.4,NL
14500.0,151338.0,2013.0,honda,CR-V,2.4,ON
22998.0,72661.0,2013.0,honda,CR-V,2.4,BC
24998.0,72000.0,2013.0,honda,CR-V,2.4,BC
10988.0,172730.0,2013.0,honda,CR-V,2.4,QC
12795.0,152000.0,2013.0,honda,CR-V,2.4,NS
16900.0,91034.0,2014.0,honda,CR-V,2.4,NS
16966.0,93515.0,2014.0,honda,CR-V,2.4,NS
19998.0,102100.0,2014.0,honda,CR-V,2.4,SK
14795.0,176400.0,2015.0,honda,CR-V,2.4,QC
14495.0,157928.0,2015.0,honda,CR-V,2.4,QC
26500.0,44656.0,2015.0,honda,CR-V,2.4,BC
26500.0,44656.0,2015.0,honda,CR-V,2.4,BC
19990.0,116798.0,2015.0,honda,CR-V,2.4,NS
19990.0,116798.0,2015.0,honda,CR-V,2.4,NS
19998.0,45257.0,2015.0,honda,CR-V,2.4,ON
16495.0,118636.0,2015.0,honda,CR-V,2.4,NB
19957.0,67803.0,2016.0,honda,CR-V,2.4,NS
19900.0,85000.0,2016.0,honda,CR-V,2.4,NS
20335.0,92690.0,2016.0,honda,CR-V,2.4,ON
25888.0,85533.0,2016.0,honda,CR-V,2.4,AB
25888.0,85533.0,2016.0,honda,CR-V,2.4,BC
17990.0,124845.0,2016.0,honda,CR-V,2.4,QC
19721.0,91389.0,2016.0,honda,CR-V,2.4,ON
19721.0,91389.0,2016.0,honda,CR-V,2.4,ON
19721.0,91389.0,2016.0,honda,CR-V,2.4,ON
14490.0,98209.0,2012.0,honda,CR-V,2.4,ON
13998.0,133976.0,2013.0,honda,CR-V,2.4,ON
14967.0,169200.0,2013.0,honda,CR-V,2.4,SK
17988.0,136674.0,2013.0,honda,CR-V,2.4,AB
19995.0,115500.0,2013.0,honda,CR-V,2.4,BC
19995.0,115500.0,2013.0,honda,CR-V,2.4,BC
12822.0,172061.0,2013.0,honda,CR-V,2.4,ON
18475.0,90619.0,2015.0,honda,CR-V,2.4,QC
15500.0,163367.0,2015.0,honda,CR-V,2.4,ON
16590.0,128626.0,2015.0,honda,CR-V,2.4,ON
17999.0,120484.0,2015.0,honda,CR-V,2.4,MB
17364.0,105827.0,2015.0,honda,CR-V,2.4,PE
17364.0,105827.0,2015.0,honda,CR-V,2.4,PE
19590.0,51700.0,2015.0,honda,CR-V,2.4,NS
18500.0,93334.0,2015.0,honda,CR-V,2.4,NS
20595.0,78029.0,2016.0,honda,CR-V,2.4,QC
25780.0,99753.0,2016.0,honda,CR-V,2.4,MB
20495.0,78285.0,2016.0,honda,CR-V,2.4,ON
24998.0,74718.0,2016.0,honda,CR-V,2.4,AB
13900.0,125173.0,2013.0,honda,CR-V,2.4,NS
14588.0,144685.0,2013.0,honda,CR-V,2.4,ON
14588.0,144685.0,2013.0,honda,CR-V,2.4,ON
17945.0,148455.0,2013.0,honda,CR-V,2.4,SK
17945.0,148455.0,2013.0,honda,CR-V,2.4,SK
17445.0,148455.0,2013.0,honda,CR-V,2.4,SK
17945.0,148455.0,2013.0,honda,CR-V,2.4,SK
17945.0,148455.0,2013.0,honda,CR-V,2.4,SK
17445.0,148455.0,2013.0,honda,CR-V,2.4,SK
17945.0,148455.0,2013.0,honda,CR-V,2.4,SK
17945.0,148455.0,2013.0,honda,CR-V,2.4,SK
17945.0,148455.0,2013.0,honda,CR-V,2.4,SK
17945.0,148455.0,2013.0,honda,CR-V,2.4,SK
12499.0,178000.0,2013.0,honda,CR-V,2.4,NS
12995.0,171240.0,2013.0,honda,CR-V,2.4,BC
13495.0,134000.0,2013.0,honda,CR-V,2.4,QC
15995.0,124926.0,2013.0,honda,CR-V,2.4,ON
15995.0,124926.0,2013.0,honda,CR-V,2.4,ON
17995.0,87000.0,2014.0,honda,CR-V,2.4,ON
16950.0,121530.0,2014.0,honda,CR-V,2.4,SK
16950.0,121530.0,2014.0,honda,CR-V,2.4,SK
15900.0,136000.0,2014.0,honda,CR-V,2.4,NS
17000.0,114156.0,2015.0,honda,CR-V,2.4,ON
17000.0,114156.0,2015.0,honda,CR-V,2.4,ON
15555.0,75605.0,2015.0,honda,CR-V,2.4,NS
18325.0,109224.0,2016.0,honda,CR-V,2.4,NB
20495.0,60800.0,2016.0,honda,CR-V,2.4,QC
18995.0,70962.0,2016.0,honda,CR-V,2.4,ON
19292.0,99328.0,2016.0,honda,CR-V,2.4,NB
25995.0,49877.0,2016.0,honda,CR-V,2.4,BC
20995.0,78706.0,2016.0,honda,CR-V,2.4,NB
21500.0,48162.0,2016.0,honda,CR-V,2.4,NB
11900.0,194000.0,2013.0,honda,CR-V,2.4,ON
19574.0,101725.0,2013.0,honda,CR-V,2.4,BC
17988.0,57350.0,2014.0,honda,CR-V,2.4,QC
17687.0,49278.0,2014.0,honda,CR-V,2.4,PE
15590.0,154573.0,2014.0,honda,CR-V,2.4,ON
15590.0,154573.0,2014.0,honda,CR-V,2.4,ON
18998.0,85775.0,2015.0,honda,CR-V,2.4,ON
18998.0,85775.0,2015.0,honda,CR-V,2.4,ON
18998.0,85775.0,2015.0,honda,CR-V,2.4,ON
17885.0,107570.0,2015.0,honda,CR-V,2.4,ON
17885.0,107570.0,2015.0,honda,CR-V,2.4,ON
15995.0,142000.0,2015.0,honda,CR-V,2.4,QC
20784.0,92563.0,2015.0,honda,CR-V,2.4,MB
17973.0,132312.0,2016.0,honda,CR-V,2.4,ON
20477.0,77206.0,2016.0,honda,CR-V,2.4,QC
19990.0,102658.0,2016.0,honda,CR-V,2.4,ON
19995.0,91950.0,2016.0,honda,CR-V,2.4,NB
20995.0,120066.0,2016.0,honda,CR-V,2.4,BC
23857.0,94099.0,2016.0,honda,CR-V,2.4,AB
23857.0,94099.0,2016.0,honda,CR-V,2.4,AB
23857.0,94099.0,2016.0,honda,CR-V,2.4,AB
17790.0,76476.0,2016.0,honda,CR-V,2.4,QC
22995.0,30211.0,2016.0,honda,CR-V,2.4,ON
19760.0,114964.0,2016.0,honda,CR-V,2.4,QC
20777.0,76895.0,2016.0,honda,CR-V,2.4,QC
27995.0,55748.0,2016.0,honda,CR-V,2.4,AB
27995.0,55748.0,2016.0,honda,CR-V,2.4,AB
11495.0,156000.0,2012.0,honda,CR-V,2.4,QC
13995.0,124189.0,2012.0,honda,CR-V,2.4,ON
15875.0,140177.0,2012.0,honda,CR-V,2.4,BC
9900.0,287970.0,2013.0,honda,CR-V,2.4,AB
9900.0,287970.0,2013.0,honda,CR-V,2.4,AB
9900.0,287970.0,2013.0,honda,CR-V,2.4,AB
9900.0,287970.0,2013.0,honda,CR-V,2.4,AB
9900.0,287970.0,2013.0,honda,CR-V,2.4,AB
21513.0,66996.0,2013.0,honda,CR-V,2.4,AB
16950.0,107427.0,2014.0,honda,CR-V,2.4,ON
16950.0,107427.0,2014.0,honda,CR-V,2.4,ON
17999.0,71000.0,2014.0,honda,CR-V,2.4,QC
17450.0,134000.0,2014.0,honda,CR-V,2.4,MB
17999.0,95886.0,2014.0,honda,CR-V,2.4,ON
13995.0,149253.0,2014.0,honda,CR-V,2.4,NB
17900.0,103534.0,2014.0,honda,CR-V,2.4,ON
18188.0,77982.0,2015.0,honda,CR-V,2.4,QC
20500.0,96098.0,2015.0,honda,CR-V,2.4,BC
20500.0,96098.0,2015.0,honda,CR-V,2.4,BC
20500.0,96098.0,2015.0,honda,CR-V,2.4,BC
20500.0,96098.0,2015.0,honda,CR-V,2.4,BC
20500.0,96098.0,2015.0,honda,CR-V,2.4,BC
20500.0,96098.0,2015.0,honda,CR-V,2.4,BC
21999.0,88694.0,2015.0,honda,CR-V,2.4,SK
21999.0,88694.0,2015.0,honda,CR-V,2.4,SK
21999.0,88694.0,2015.0,honda,CR-V,2.4,SK
21999.0,88694.0,2015.0,honda,CR-V,2.4,SK
22900.0,88288.0,2015.0,honda,CR-V,2.4,BC
20990.0,101858.0,2015.0,honda,CR-V,2.4,AB
16989.0,101431.0,2015.0,honda,CR-V,2.4,QC
16500.0,145891.0,2016.0,honda,CR-V,2.4,ON
17939.0,144856.0,2016.0,honda,CR-V,2.4,ON
23995.0,64654.0,2016.0,honda,CR-V,2.4,MB
23995.0,64654.0,2016.0,honda,CR-V,2.4,MB
18914.0,128562.0,2016.0,honda,CR-V,2.4,NS
18914.0,128562.0,2016.0,honda,CR-V,2.4,NS
18957.0,91438.0,2016.0,honda,CR-V,2.4,NB
18995.0,104257.0,2016.0,honda,CR-V,2.4,ON
17450.0,138000.0,2016.0,honda,CR-V,2.4,ON
17450.0,138000.0,2016.0,honda,CR-V,2.4,ON
18927.0,93876.0,2016.0,honda,CR-V,2.4,QC
18927.0,93876.0,2016.0,honda,CR-V,2.4,QC
18927.0,93876.0,2016.0,honda,CR-V,2.4,QC
19295.0,105705.0,2016.0,honda,CR-V,2.4,ON
19627.0,179590.0,2016.0,honda,CR-V,2.4,BC
19627.0,179590.0,2016.0,honda,CR-V,2.4,BC
19627.0,179590.0,2016.0,honda,CR-V,2.4,BC
19627.0,179590.0,2016.0,honda,CR-V,2.4,BC
19627.0,179590.0,2016.0,honda,CR-V,2.4,BC
19627.0,179590.0,2016.0,honda,CR-V,2.4,BC
19627.0,179590.0,2016.0,honda,CR-V,2.4,AB
19627.0,179590.0,2016.0,honda,CR-V,2.4,BC
13495.0,144344.0,2012.0,honda,CR-V,2.4,ON
16995.0,96077.0,2012.0,honda,CR-V,2.4,BC
16995.0,96077.0,2012.0,honda,CR-V,2.4,BC
14895.0,170002.0,2012.0,honda,CR-V,2.4,BC
9999.0,248218.0,2012.0,honda,CR-V,2.4,ON
14995.0,110909.0,2013.0,honda,CR-V,2.4,QC
15866.0,111858.0,2013.0,honda,CR-V,2.4,NS
20995.0,126912.0,2014.0,honda,CR-V,2.4,BC
14995.0,111776.0,2014.0,honda,CR-V,2.4,QC
14995.0,111776.0,2014.0,honda,CR-V,2.4,QC
14995.0,111776.0,2014.0,honda,CR-V,2.4,QC
17888.0,127636.0,2014.0,honda,CR-V,2.4,AB
18685.0,76182.0,2015.0,honda,CR-V,2.4,QC
18685.0,76182.0,2015.0,honda,CR-V,2.4,QC
17925.0,91483.0,2015.0,honda,CR-V,2.4,ON
17925.0,91483.0,2015.0,honda,CR-V,2.4,ON
24995.0,64529.0,2015.0,honda,CR-V,2.4,BC
16795.0,131488.0,2015.0,honda,CR-V,2.4,ON
17988.0,110482.0,2015.0,honda,CR-V,2.4,ON
22988.0,93262.0,2015.0,honda,CR-V,2.4,AB
21950.0,127978.0,2016.0,honda,CR-V,2.4,NB
16997.0,153477.0,2016.0,honda,CR-V,2.4,NS
18995.0,86760.0,2016.0,honda,CR-V,2.4,QC
18888.0,147405.0,2016.0,honda,CR-V,2.4,AB
18888.0,147405.0,2016.0,honda,CR-V,2.4,AB
23980.0,55000.0,2016.0,honda,CR-V,2.4,BC
11995.0,169095.0,2012.0,honda,CR-V,2.4,QC
11995.0,169095.0,2012.0,honda,CR-V,2.4,QC
11995.0,169095.0,2012.0,honda,CR-V,2.4,QC
11995.0,169095.0,2012.0,honda,CR-V,2.4,QC
11895.0,202174.0,2012.0,honda,CR-V,2.4,ON
13304.0,179701.0,2014.0,honda,CR-V,2.4,ON
19777.0,105050.0,2014.0,honda,CR-V,2.4,AB
19777.0,105050.0,2014.0,honda,CR-V,2.4,BC
18986.0,90394.0,2014.0,honda,CR-V,2.4,ON
15995.0,146420.0,2015.0,honda,CR-V,2.4,QC
17000.0,108907.0,2015.0,honda,CR-V,2.4,ON
17000.0,108907.0,2015.0,honda,CR-V,2.4,ON
17995.0,82273.0,2015.0,honda,CR-V,2.4,ON
17495.0,120892.0,2015.0,honda,CR-V,2.4,ON
22477.0,86771.0,2016.0,honda,CR-V,2.4,SK
22477.0,86771.0,2016.0,honda,CR-V,2.4,SK
22477.0,86771.0,2016.0,honda,CR-V,2.4,SK
22477.0,86771.0,2016.0,honda,CR-V,2.4,SK
22477.0,86771.0,2016.0,honda,CR-V,2.4,SK
22477.0,86771.0,2016.0,honda,CR-V,2.4,SK
22477.0,86771.0,2016.0,honda,CR-V,2.4,SK
22477.0,86771.0,2016.0,honda,CR-V,2.4,SK
22477.0,86771.0,2016.0,honda,CR-V,2.4,SK
22477.0,86771.0,2016.0,honda,CR-V,2.4,SK
19600.0,92600.0,2016.0,honda,CR-V,2.4,NB
20988.0,76294.0,2016.0,honda,CR-V,2.4,ON
19995.0,73570.0,2016.0,honda,CR-V,2.4,QC
19340.0,96158.0,2016.0,honda,CR-V,2.4,NS
18200.0,87067.0,2016.0,honda,CR-V,2.4,ON
27387.0,12248.0,2020.0,honda,CR-V,1.5,PE
31500.0,4089.0,2020.0,honda,CR-V,1.5,ON
28495.0,10668.0,2020.0,honda,CR-V,1.5,QC
28495.0,10668.0,2020.0,honda,CR-V,1.5,QC
28495.0,10668.0,2020.0,honda,CR-V,1.5,QC
28495.0,10668.0,2020.0,honda,CR-V,1.5,QC
12993.0,10668.0,2020.0,honda,CR-V,1.5,QC
28495.0,10668.0,2020.0,honda,CR-V,1.5,QC
28495.0,10668.0,2020.0,honda,CR-V,1.5,QC
28495.0,10668.0,2020.0,honda,CR-V,1.5,QC
29999.0,4169.0,2020.0,honda,CR-V,1.5,ON
32524.0,10.0,2021.0,honda,CR-V,1.5,ON
26983.0,13976.0,2020.0,honda,CR-V,1.5,QC
26588.0,20094.0,2020.0,honda,CR-V,1.5,ON
27295.0,4122.0,2020.0,honda,CR-V,1.5,QC
26788.0,8641.0,2020.0,honda,CR-V,1.5,QC
26788.0,8641.0,2020.0,honda,CR-V,1.5,QC
28880.0,38575.0,2020.0,honda,CR-V,1.5,ON
26988.0,27124.0,2020.0,honda,CR-V,1.5,QC
26988.0,27124.0,2020.0,honda,CR-V,1.5,QC
26439.0,21791.0,2020.0,honda,CR-V,1.5,ON
26427.0,17730.0,2020.0,honda,CR-V,1.5,QC
27092.0,15440.0,2019.0,honda,CR-V,1.5,AB
31998.0,35178.0,2020.0,honda,CR-V,1.5,ON
33173.0,18778.0,2020.0,honda,CR-V,1.5,AB
30527.0,18112.0,2020.0,honda,CR-V,1.5,AB
30527.0,18112.0,2020.0,honda,CR-V,1.5,AB
30527.0,18112.0,2020.0,honda,CR-V,1.5,AB
30527.0,18112.0,2020.0,honda,CR-V,1.5,AB
30527.0,18112.0,2020.0,honda,CR-V,1.5,AB
29773.0,45521.0,2020.0,honda,CR-V,1.5,NB
30900.0,13194.0,2020.0,honda,CR-V,1.5,BC
33468.0,0.0,2020.0,honda,CR-V,1.5,ON
33468.0,0.0,2020.0,honda,CR-V,1.5,ON
33468.0,0.0,2020.0,honda,CR-V,1.5,ON
34940.0,4.0,2021.0,honda,CR-V,1.5,BC
29995.0,41600.0,2020.0,honda,CR-V,1.5,QC
29995.0,41600.0,2020.0,honda,CR-V,1.5,QC
29995.0,41600.0,2020.0,honda,CR-V,1.5,QC
29995.0,41600.0,2020.0,honda,CR-V,1.5,QC
29995.0,41600.0,2020.0,honda,CR-V,1.5,QC
13677.0,41600.0,2020.0,honda,CR-V,1.5,QC
29995.0,41600.0,2020.0,honda,CR-V,1.5,QC
29995.0,41600.0,2020.0,honda,CR-V,1.5,QC
28997.0,20004.0,2020.0,honda,CR-V,1.5,AB
29500.0,5749.0,2020.0,honda,CR-V,1.5,ON
35800.0,1315.0,2021.0,honda,CR-V,1.5,BC
34845.0,200.0,2021.0,honda,CR-V,1.5,ON
34640.0,8.0,2021.0,honda,CR-V,1.5,BC
31490.0,27879.0,2020.0,honda,CR-V,1.5,BC
31890.0,22099.0,2020.0,honda,CR-V,1.5,BC
33605.0,5000.0,2020.0,honda,CR-V,1.5,BC
33605.0,5000.0,2020.0,honda,CR-V,1.5,BC
33605.0,5000.0,2020.0,honda,CR-V,1.5,BC
32995.0,3491.0,2020.0,honda,CR-V,1.5,SK
33995.0,8392.0,2021.0,honda,CR-V,1.5,SK
34940.0,8.0,2021.0,honda,CR-V,1.5,BC
29290.0,15495.0,2020.0,honda,CR-V,1.5,NS
29998.0,7236.0,2020.0,honda,CR-V,1.5,ON
30441.0,20260.0,2020.0,honda,CR-V,1.5,QC
31878.0,6299.0,2020.0,honda,CR-V,1.5,SK
31878.0,6299.0,2020.0,honda,CR-V,1.5,SK
35999.0,956.0,2021.0,honda,CR-V,1.5,AB
35999.0,956.0,2021.0,honda,CR-V,1.5,AB
34640.0,9.0,2021.0,honda,CR-V,1.5,BC
34940.0,13.0,2021.0,honda,CR-V,1.5,BC
29500.0,9727.0,2020.0,honda,CR-V,1.5,ON
31988.0,19950.0,2020.0,honda,CR-V,1.5,AB
31988.0,19950.0,2020.0,honda,CR-V,1.5,BC
34940.0,4.0,2021.0,honda,CR-V,1.5,BC
31554.0,27999.0,2020.0,honda,CR-V,1.5,BC
31554.0,27999.0,2020.0,honda,CR-V,1.5,AB
32995.0,3257.0,2020.0,honda,CR-V,1.5,SK
30999.0,20501.0,2020.0,honda,CR-V,1.5,ON
31900.0,44522.0,2020.0,honda,CR-V,1.5,ON
29921.0,33830.0,2020.0,honda,CR-V,1.5,ON
29921.0,33830.0,2020.0,honda,CR-V,1.5,ON
29921.0,33830.0,2020.0,honda,CR-V,1.5,ON
30345.0,23453.0,2020.0,honda,CR-V,1.5,AB
28412.0,14452.0,2020.0,honda,CR-V,1.5,ON
31128.0,38375.0,2020.0,honda,CR-V,1.5,SK
31128.0,38375.0,2020.0,honda,CR-V,1.5,SK
29500.0,10194.0,2020.0,honda,CR-V,1.5,ON
35904.0,502.0,2021.0,honda,CR-V,1.5,ON
24398.0,53247.0,2017.0,honda,CR-V,1.5,QC
24481.0,48091.0,2017.0,honda,CR-V,1.5,ON
22979.0,54932.0,2017.0,honda,CR-V,1.5,NL
22979.0,54932.0,2017.0,honda,CR-V,1.5,NS
23995.0,63418.0,2017.0,honda,CR-V,1.5,QC
24995.0,43399.0,2017.0,honda,CR-V,1.5,ON
21448.0,96932.0,2017.0,honda,CR-V,1.5,QC
21448.0,96932.0,2017.0,honda,CR-V,1.5,QC
21998.0,71566.0,2017.0,honda,CR-V,1.5,ON
23590.0,68825.0,2017.0,honda,CR-V,1.5,QC
24995.0,40587.0,2017.0,honda,CR-V,1.5,ON
24990.0,67208.0,2017.0,honda,CR-V,1.5,AB
24990.0,67208.0,2017.0,honda,CR-V,1.5,BC
24990.0,67208.0,2017.0,honda,CR-V,1.5,BC
24495.0,57876.0,2017.0,honda,CR-V,1.5,QC
23431.0,89290.0,2017.0,honda,CR-V,1.5,MB
20987.0,89922.0,2017.0,honda,CR-V,1.5,PE
28999.0,49839.0,2017.0,honda,CR-V,1.5,AB
27999.0,49839.0,2017.0,honda,CR-V,1.5,AB
24588.0,42386.0,2017.0,honda,CR-V,1.5,QC
24488.0,68316.0,2017.0,honda,CR-V,1.5,QC
24488.0,68316.0,2017.0,honda,CR-V,1.5,QC
22695.0,76035.0,2017.0,honda,CR-V,1.5,ON
22695.0,76035.0,2017.0,honda,CR-V,1.5,ON
23497.0,68350.0,2017.0,honda,CR-V,1.5,QC
23600.0,40169.0,2017.0,honda,CR-V,1.5,ON
23600.0,40169.0,2017.0,honda,CR-V,1.5,ON
23570.0,46823.0,2017.0,honda,CR-V,1.5,ON
23570.0,46823.0,2017.0,honda,CR-V,1.5,ON
24976.0,33907.0,2017.0,honda,CR-V,1.5,QC
23937.0,96226.0,2018.0,honda,CR-V,1.5,ON
27991.0,39803.0,2018.0,honda,CR-V,1.5,MB
27991.0,39803.0,2018.0,honda,CR-V,1.5,MB
27991.0,39803.0,2018.0,honda,CR-V,1.5,MB
26998.0,62534.0,2018.0,honda,CR-V,1.5,AB
26998.0,62534.0,2018.0,honda,CR-V,1.5,ON
26387.0,43187.0,2018.0,honda,CR-V,1.5,QC
23800.0,81428.0,2018.0,honda,CR-V,1.5,ON
26138.0,54478.0,2018.0,honda,CR-V,1.5,ON
25925.0,38723.0,2018.0,honda,CR-V,1.5,QC
25925.0,38723.0,2018.0,honda,CR-V,1.5,QC
25555.0,66485.0,2018.0,honda,CR-V,1.5,QC
26998.0,53310.0,2018.0,honda,CR-V,1.5,AB
26998.0,53310.0,2018.0,honda,CR-V,1.5,ON
24900.0,97141.0,2018.0,honda,CR-V,1.5,AB
26991.0,77174.0,2018.0,honda,CR-V,1.5,MB
26991.0,77174.0,2018.0,honda,CR-V,1.5,MB
26991.0,77174.0,2018.0,honda,CR-V,1.5,MB
26931.0,82122.0,2018.0,honda,CR-V,1.5,SK
26931.0,82122.0,2018.0,honda,CR-V,1.5,SK
26931.0,82122.0,2018.0,honda,CR-V,1.5,SK
26931.0,82122.0,2018.0,honda,CR-V,1.5,SK
26931.0,82122.0,2018.0,honda,CR-V,1.5,SK
26931.0,82122.0,2018.0,honda,CR-V,1.5,SK
26931.0,82122.0,2018.0,honda,CR-V,1.5,SK
26931.0,82122.0,2018.0,honda,CR-V,1.5,SK
26931.0,82122.0,2018.0,honda,CR-V,1.5,SK
26931.0,82122.0,2018.0,honda,CR-V,1.5,SK
25495.0,72800.0,2018.0,honda,CR-V,1.5,NS
25952.0,54704.0,2018.0,honda,CR-V,1.5,ON
26498.0,39089.0,2018.0,honda,CR-V,1.5,ON
26498.0,39089.0,2018.0,honda,CR-V,1.5,ON
23943.0,103250.0,2018.0,honda,CR-V,1.5,NB
26264.0,60945.0,2018.0,honda,CR-V,1.5,NS
26264.0,60945.0,2018.0,honda,CR-V,1.5,NS
26495.0,41547.0,2018.0,honda,CR-V,1.5,QC
25444.0,57340.0,2018.0,honda,CR-V,1.5,QC
24972.0,49109.0,2018.0,honda,CR-V,1.5,NS
24972.0,48685.0,2018.0,honda,CR-V,1.5,NS
27995.0,32826.0,2018.0,honda,CR-V,1.5,QC
25995.0,62929.0,2018.0,honda,CR-V,1.5,QC
28500.0,50175.0,2019.0,honda,CR-V,1.5,ON
28995.0,24076.0,2019.0,honda,CR-V,1.5,QC
28200.0,22089.0,2019.0,honda,CR-V,1.5,ON
28204.0,25681.0,2019.0,honda,CR-V,1.5,ON
28204.0,25681.0,2019.0,honda,CR-V,1.5,ON
28204.0,25681.0,2019.0,honda,CR-V,1.5,ON
25990.0,34757.0,2019.0,honda,CR-V,1.5,QC
28595.0,22100.0,2019.0,honda,CR-V,1.5,QC
26205.0,68214.0,2019.0,honda,CR-V,1.5,ON
26205.0,68214.0,2019.0,honda,CR-V,1.5,ON
29999.0,43333.0,2019.0,honda,CR-V,1.5,ON
26597.0,64868.0,2019.0,honda,CR-V,1.5,ON
26597.0,64868.0,2019.0,honda,CR-V,1.5,ON
29500.0,54925.0,2019.0,honda,CR-V,1.5,ON
25522.0,25155.0,2019.0,honda,CR-V,1.5,NS
28788.0,29676.0,2019.0,honda,CR-V,1.5,QC
30525.0,24065.0,2019.0,honda,CR-V,1.5,QC
30525.0,24065.0,2019.0,honda,CR-V,1.5,QC
30995.0,45780.0,2019.0,honda,CR-V,1.5,BC
28900.0,85671.0,2019.0,honda,CR-V,1.5,BC
28900.0,85671.0,2019.0,honda,CR-V,1.5,BC
29556.0,25115.0,2019.0,honda,CR-V,1.5,AB
29954.0,25115.0,2019.0,honda,CR-V,1.5,AB
25689.0,68011.0,2019.0,honda,CR-V,1.5,ON
28998.0,7394.0,2019.0,honda,CR-V,1.5,BC
28998.0,7394.0,2019.0,honda,CR-V,1.5,BC
23590.0,72364.0,2017.0,honda,CR-V,1.5,QC
23975.0,58874.0,2017.0,honda,CR-V,1.5,ON
22981.0,87974.0,2017.0,honda,CR-V,1.5,ON
22994.0,60969.0,2017.0,honda,CR-V,1.5,NS
22994.0,60969.0,2017.0,honda,CR-V,1.5,NS
20995.0,57685.0,2017.0,honda,CR-V,1.5,QC
23695.0,63011.0,2017.0,honda,CR-V,1.5,QC
21447.0,93301.0,2017.0,honda,CR-V,1.5,QC
23995.0,70609.0,2017.0,honda,CR-V,1.5,QC
22550.0,80238.0,2017.0,honda,CR-V,1.5,NS
23995.0,80520.0,2017.0,honda,CR-V,1.5,ON
24595.0,67079.0,2017.0,honda,CR-V,1.5,QC
24521.0,37200.0,2017.0,honda,CR-V,1.5,QC
27749.0,58013.0,2017.0,honda,CR-V,1.5,MB
27749.0,58013.0,2017.0,honda,CR-V,1.5,MB
21459.0,91940.0,2017.0,honda,CR-V,1.5,QC
24999.0,72791.0,2017.0,honda,CR-V,1.5,ON
24999.0,72791.0,2017.0,honda,CR-V,1.5,ON
24999.0,72791.0,2017.0,honda,CR-V,1.5,ON
24990.0,66980.0,2017.0,honda,CR-V,1.5,BC
24990.0,66980.0,2017.0,honda,CR-V,1.5,BC
24990.0,66980.0,2017.0,honda,CR-V,1.5,BC
24976.0,58427.0,2017.0,honda,CR-V,1.5,QC
22879.0,56000.0,2017.0,honda,CR-V,1.5,ON
22879.0,56000.0,2017.0,honda,CR-V,1.5,ON
22490.0,50933.0,2017.0,honda,CR-V,1.5,QC
22490.0,50933.0,2017.0,honda,CR-V,1.5,QC
27825.0,55113.0,2017.0,honda,CR-V,1.5,BC
22780.0,62600.0,2017.0,honda,CR-V,1.5,QC
19838.0,75240.0,2017.0,honda,CR-V,1.5,NS
22995.0,89138.0,2017.0,honda,CR-V,1.5,ON
23335.0,117678.0,2017.0,honda,CR-V,1.5,MB
26995.0,27577.0,2018.0,honda,CR-V,1.5,PE
26995.0,27577.0,2018.0,honda,CR-V,1.5,PE
26995.0,27577.0,2018.0,honda,CR-V,1.5,NS
26995.0,27577.0,2018.0,honda,CR-V,1.5,PE
28352.0,79365.0,2018.0,honda,CR-V,1.5,QC
28352.0,79365.0,2018.0,honda,CR-V,1.5,QC
28352.0,79365.0,2018.0,honda,CR-V,1.5,QC
28352.0,79365.0,2018.0,honda,CR-V,1.5,QC
28352.0,79365.0,2018.0,honda,CR-V,1.5,QC
24500.0,81809.0,2018.0,honda,CR-V,1.5,ON
24888.0,61125.0,2018.0,honda,CR-V,1.5,QC
26491.0,39709.0,2018.0,honda,CR-V,1.5,NB
25488.0,73687.0,2018.0,honda,CR-V,1.5,QC
25488.0,73687.0,2018.0,honda,CR-V,1.5,QC
26995.0,21616.0,2018.0,honda,CR-V,1.5,QC
25895.0,48000.0,2018.0,honda,CR-V,1.5,ON
25895.0,48000.0,2018.0,honda,CR-V,1.5,ON
25990.0,64344.0,2018.0,honda,CR-V,1.5,NB
24500.0,66261.0,2018.0,honda,CR-V,1.5,ON
29988.0,11663.0,2018.0,honda,CR-V,1.5,QC
29988.0,11663.0,2018.0,honda,CR-V,1.5,QC
24999.0,55915.0,2018.0,honda,CR-V,1.5,QC
29000.0,58683.0,2018.0,honda,CR-V,1.5,AB
29000.0,58683.0,2018.0,honda,CR-V,1.5,AB
25398.0,58583.0,2018.0,honda,CR-V,1.5,QC
25398.0,58583.0,2018.0,honda,CR-V,1.5,QC
25398.0,58583.0,2018.0,honda,CR-V,1.5,QC
25398.0,58583.0,2018.0,honda,CR-V,1.5,QC
25398.0,58583.0,2018.0,honda,CR-V,1.5,QC
25398.0,58583.0,2018.0,honda,CR-V,1.5,QC
25398.0,58583.0,2018.0,honda,CR-V,1.5,QC
25398.0,58583.0,2018.0,honda,CR-V,1.5,QC
28980.0,71058.0,2018.0,honda,CR-V,1.5,MB
